Area,Item,Year,hect,average_rain_fall_mm_per_year,avg_temp,hg/ha_yield
Burkina Faso,Sorghum,2012,1050000,748,28.67,10755
Burkina Faso,Soybeans,2012,800000,748,28.67,10949
Burkina Faso,Sweet potatoes,2012,950000,748,28.67,83073
Burkina Faso,Yams,2012,300000,748,28.67,90785
Burkina Faso,Cassava,2013,300000,748,29.41,13594
Burkina Faso,Maize,2013,600000,748,29.41,17353
Burkina Faso,Potatoes,2013,1300000,748,29.41,19481
Burkina Faso,"Rice, paddy",2013,700000,748,29.41,21993
Burkina Faso,Sorghum,2013,1050000,748,29.41,10409
Burkina Faso,Soybeans,2013,800000,748,29.41,13512
Burkina Faso,Sweet potatoes,2013,950000,748,29.41,146793
Burkina Faso,Yams,2013,300000,748,29.41,58594
Burundi,Cassava,1985,60000,1274,20.99,90000
Burundi,Maize,1985,37000,1274,20.99,12077
Burundi,Potatoes,1985,25000,1274,20.99,36364
Burundi,"Rice, paddy",1985,259000,1274,20.99,44150
Burundi,Sorghum,1985,254000,1274,20.99,10000
Burundi,Soybeans,1985,490000,1274,20.99,10000
Burundi,Sweet potatoes,1985,19000,1274,20.99,63793
Burundi,Wheat,1985,22000,1274,20.99,4820
Burundi,Yams,1985,34000,1274,20.99,58333
Burundi,Cassava,1986,60000,1274,21.05,92333
Burundi,Maize,1986,37000,1274,21.05,12424
Burundi,Potatoes,1986,25000,1274,21.05,35593
Burundi,"Rice, paddy",1986,259000,1274,21.05,30837
Burundi,Sorghum,1986,254000,1274,21.05,10000
Burundi,Soybeans,1986,490000,1274,21.05,10000
Burundi,Sweet potatoes,1986,19000,1274,21.05,64316
Burundi,Wheat,1986,22000,1274,21.05,10833
Burundi,Yams,1986,34000,1274,21.05,58333
Burundi,Cassava,1987,60000,1274,21.67,91548
Burundi,Maize,1987,37000,1274,21.67,12654
Burundi,Potatoes,1987,25000,1274,21.67,35750
Burundi,"Rice, paddy",1987,259000,1274,21.67,23333
Burundi,Sorghum,1987,254000,1274,21.67,9921
Burundi,Soybeans,1987,490000,1274,21.67,10000
Burundi,Sweet potatoes,1987,19000,1274,21.67,63867
Burundi,Wheat,1987,22000,1274,21.67,11081
Burundi,Yams,1987,34000,1274,21.67,54615
Burundi,Cassava,1989,60000,1274,20.73,83647
Burundi,Maize,1989,37000,1274,20.73,13645
Burundi,Potatoes,1989,25000,1274,20.73,33462
Burundi,"Rice, paddy",1989,259000,1274,20.73,33333
Burundi,Sorghum,1989,254000,1274,20.73,11293
Burundi,Soybeans,1989,490000,1274,20.73,10000
Burundi,Sweet potatoes,1989,19000,1274,20.73,63545
Burundi,Wheat,1989,22000,1274,20.73,8177
Burundi,Yams,1989,34000,1274,20.73,57692
Burundi,Cassava,1990,60000,1274,21.15,88969
Burundi,Maize,1990,37000,1274,21.15,13540
Burundi,Potatoes,1990,25000,1274,21.15,34836
Burundi,"Rice, paddy",1990,259000,1274,21.15,33333
Burundi,Sorghum,1990,254000,1274,21.15,10983
Burundi,Soybeans,1990,490000,1274,21.15,10000
Burundi,Sweet potatoes,1990,19000,1274,21.15,64427
Burundi,Wheat,1990,22000,1274,21.15,7478
Burundi,Yams,1990,34000,1274,21.15,57576
Burundi,Cassava,1991,60000,1274,20.97,89785
Burundi,Maize,1991,37000,1274,20.97,13887
Burundi,Potatoes,1991,25000,1274,20.97,32454
Burundi,"Rice, paddy",1991,259000,1274,20.97,30923
Burundi,Sorghum,1991,254000,1274,20.97,11241
Burundi,Soybeans,1991,490000,1274,20.97,10000
Burundi,Sweet potatoes,1991,19000,1274,20.97,64810
Burundi,Wheat,1991,22000,1274,20.97,7333
Burundi,Yams,1991,34000,1274,20.97,55714
Burundi,Cassava,1992,60000,1274,21.31,92046
Burundi,Maize,1992,37000,1274,21.31,14218
Burundi,Potatoes,1992,25000,1274,21.31,33357
Burundi,"Rice, paddy",1992,259000,1274,21.31,31077
Burundi,Sorghum,1992,254000,1274,21.31,11517
Burundi,Soybeans,1992,490000,1274,21.31,8943
Burundi,Sweet potatoes,1992,19000,1274,21.31,63418
Burundi,Wheat,1992,22000,1274,21.31,7120
Burundi,Yams,1992,34000,1274,21.31,55479
Burundi,Cassava,1993,60000,1274,21.17,90264
Burundi,Maize,1993,37000,1274,21.17,14342
Burundi,Potatoes,1993,25000,1274,21.17,28125
Burundi,"Rice, paddy",1993,259000,1274,21.17,31398
Burundi,Sorghum,1993,254000,1274,21.17,11259
Burundi,Soybeans,1993,490000,1274,21.17,8694
Burundi,Sweet potatoes,1993,19000,1274,21.17,64762
Burundi,Wheat,1993,22000,1274,21.17,7748
Burundi,Yams,1993,34000,1274,21.17,55547
Burundi,Cassava,1994,60000,1274,21.25,87884
Burundi,Maize,1994,37000,1274,21.25,12276
Burundi,Potatoes,1994,25000,1274,21.25,29453
Burundi,"Rice, paddy",1994,259000,1274,21.25,31099
Burundi,Sorghum,1994,254000,1274,21.25,9938
Burundi,Soybeans,1994,490000,1274,21.25,8000
Burundi,Sweet potatoes,1994,19000,1274,21.25,60149
Burundi,Wheat,1994,22000,1274,21.25,8824
Burundi,Yams,1994,34000,1274,21.25,55734
Burundi,Cassava,1995,60000,1274,21.55,86870
Burundi,Maize,1995,37000,1274,21.55,12752
Burundi,Potatoes,1995,25000,1274,21.55,29691
Burundi,"Rice, paddy",1995,259000,1274,21.55,26819
Burundi,Sorghum,1995,254000,1274,21.55,13168
Burundi,Soybeans,1995,490000,1274,21.55,8368
Burundi,Sweet potatoes,1995,19000,1274,21.55,61230
Burundi,Wheat,1995,22000,1274,21.55,7440
Burundi,Yams,1995,34000,1274,21.55,55955
Burundi,Cassava,1996,60000,1274,21.18,85779
Burundi,Maize,1996,37000,1274,21.18,13133
Burundi,Potatoes,1996,25000,1274,21.18,28825
Burundi,"Rice, paddy",1996,259000,1274,21.18,27873
Burundi,Sorghum,1996,254000,1274,21.18,13206
Burundi,Soybeans,1996,490000,1274,21.18,8305
Burundi,Sweet potatoes,1996,19000,1274,21.18,62061
Burundi,Wheat,1996,22000,1274,21.18,7728
Burundi,Yams,1996,34000,1274,21.18,56264
Burundi,Cassava,1997,60000,1274,21.51,86182
Burundi,Maize,1997,37000,1274,21.51,12608
Burundi,Potatoes,1997,25000,1274,21.51,32397
Burundi,"Rice, paddy",1997,259000,1274,21.51,32551
Burundi,Sorghum,1997,254000,1274,21.51,12401
Burundi,Soybeans,1997,490000,1274,21.51,8282
Burundi,Sweet potatoes,1997,19000,1274,21.51,61879
Burundi,Wheat,1997,22000,1274,21.51,7742
Burundi,Yams,1997,34000,1274,21.51,56226
Burundi,Cassava,1998,60000,1274,21.56,88820
Burundi,Maize,1998,37000,1274,21.56,11463
Burundi,Potatoes,1998,25000,1274,21.56,25950
Burundi,"Rice, paddy",1998,259000,1274,21.56,29927
Burundi,Sorghum,1998,254000,1274,21.56,12487
Burundi,Soybeans,1998,490000,1274,21.56,8000
Burundi,Sweet potatoes,1998,19000,1274,21.56,59048
Burundi,Wheat,1998,22000,1274,21.56,8148
Burundi,Yams,1998,34000,1274,21.56,56668
Burundi,Cassava,1999,60000,1274,21.01,88212
Burundi,Maize,1999,37000,1274,21.01,11192
Burundi,Potatoes,1999,25000,1274,21.01,24393
Burundi,"Rice, paddy",1999,259000,1274,21.01,32572
Burundi,Sorghum,1999,254000,1274,21.01,11998
Burundi,Soybeans,1999,490000,1274,21.01,7778
Burundi,Sweet potatoes,1999,19000,1274,21.01,65551
Burundi,Wheat,1999,22000,1274,21.01,7085
Burundi,Yams,1999,34000,1274,21.01,58009
Burundi,Cassava,2000,60000,1274,21.32,89953
Burundi,Maize,2000,37000,1274,21.32,10521
Burundi,Potatoes,2000,25000,1274,21.32,25242
Burundi,"Rice, paddy",2000,259000,1274,21.32,30399
Burundi,Sorghum,2000,254000,1274,21.32,12132
Burundi,Soybeans,2000,490000,1274,21.32,7273
Burundi,Sweet potatoes,2000,19000,1274,21.32,62489
Burundi,Wheat,2000,22000,1274,21.32,6774
Burundi,Yams,2000,34000,1274,21.32,60175
Burundi,Cassava,2001,60000,1274,21.24,89591
Burundi,Maize,2001,37000,1274,21.24,10817
Burundi,Potatoes,2001,25000,1274,21.24,25757
Burundi,"Rice, paddy",2001,259000,1274,21.24,32063
Burundi,Sorghum,2001,254000,1274,21.24,12559
Burundi,Soybeans,2001,490000,1274,21.24,7500
Burundi,Sweet potatoes,2001,19000,1274,21.24,65072
Burundi,Wheat,2001,22000,1274,21.24,8667
Burundi,Yams,2001,34000,1274,21.24,58376
Burundi,Cassava,2002,60000,1274,21.45,91456
Burundi,Maize,2002,37000,1274,21.45,10931
Burundi,Potatoes,2002,25000,1274,21.45,26760
Burundi,"Rice, paddy",2002,259000,1274,21.45,32629
Burundi,Sorghum,2002,254000,1274,21.45,12850
Burundi,Soybeans,2002,490000,1274,21.45,7500
Burundi,Sweet potatoes,2002,19000,1274,21.45,67215
Burundi,Wheat,2002,22000,1274,21.45,8290
Burundi,Yams,2002,34000,1274,21.45,58376
Burundi,Cassava,2004,60000,1274,21.71,79083
Burundi,Maize,2004,37000,1274,21.71,10807
Burundi,Potatoes,2004,25000,1274,21.71,28732
Burundi,"Rice, paddy",2004,259000,1274,21.71,32924
Burundi,Sorghum,2004,254000,1274,21.71,13486
Burundi,Soybeans,2004,490000,1274,21.71,7500
Burundi,Sweet potatoes,2004,19000,1274,21.71,66752
Burundi,Wheat,2004,22000,1274,21.71,8326
Burundi,Yams,2004,34000,1274,21.71,55067
Burundi,Cassava,2005,60000,1274,22.29,75230
Burundi,Maize,2005,37000,1274,22.29,10833
Burundi,Potatoes,2005,25000,1274,22.29,25483
Burundi,"Rice, paddy",2005,259000,1274,22.29,34144
Burundi,Sorghum,2005,254000,1274,22.29,14042
Burundi,Soybeans,2005,490000,1274,22.29,7778
Burundi,Sweet potatoes,2005,19000,1274,22.29,65368
Burundi,Wheat,2005,22000,1274,22.29,7387
Burundi,Yams,2005,34000,1274,22.29,52836
Burundi,Cassava,2006,60000,1274,21.83,87864
Burundi,Maize,2006,37000,1274,21.83,10159
Burundi,Potatoes,2006,25000,1274,21.83,26176
Burundi,"Rice, paddy",2006,259000,1274,21.83,33322
Burundi,Sorghum,2006,254000,1274,21.83,12654
Burundi,Soybeans,2006,490000,1274,21.83,7895
Burundi,Sweet potatoes,2006,19000,1274,21.83,66985
Burundi,Wheat,2006,22000,1274,21.83,8007
Burundi,Yams,2006,34000,1274,21.83,56615
Burundi,Cassava,2007,60000,1274,21.28,87275
Burundi,Maize,2007,37000,1274,21.28,10244
Burundi,Potatoes,2007,25000,1274,21.28,34521
Burundi,"Rice, paddy",2007,259000,1274,21.28,33767
Burundi,Sorghum,2007,254000,1274,21.28,12964
Burundi,Soybeans,2007,490000,1274,21.28,7750
Burundi,Sweet potatoes,2007,19000,1274,21.28,66692
Burundi,Wheat,2007,22000,1274,21.28,8407
Burundi,Yams,2007,34000,1274,21.28,57103
Burundi,Cassava,2008,60000,1274,21.29,64718
Burundi,Maize,2008,37000,1274,21.29,10041
Burundi,Potatoes,2008,25000,1274,21.29,26273
Burundi,"Rice, paddy",2008,259000,1274,21.29,32203
Burundi,Sorghum,2008,254000,1274,21.29,12874
Burundi,Soybeans,2008,490000,1274,21.29,7683
Burundi,Sweet potatoes,2008,19000,1274,21.29,65947
Burundi,Wheat,2008,22000,1274,21.29,8431
Burundi,Yams,2008,34000,1274,21.29,57869
Burundi,Cassava,2009,60000,1274,21.42,41867
Burundi,Maize,2009,37000,1274,21.42,10032
Burundi,Potatoes,2009,25000,1274,21.42,27711
Burundi,"Rice, paddy",2009,259000,1274,21.42,32680
Burundi,Sorghum,2009,254000,1274,21.42,12885
Burundi,Soybeans,2009,490000,1274,21.42,7619
Burundi,Sweet potatoes,2009,19000,1274,21.42,67125
Burundi,Wheat,2009,22000,1274,21.42,8583
Burundi,Yams,2009,34000,1274,21.42,55000
Burundi,Cassava,2010,60000,1274,21.75,40629
Burundi,Maize,2010,37000,1274,21.75,10511
Burundi,Potatoes,2010,25000,1274,21.75,42521
Burundi,"Rice, paddy",2010,259000,1274,21.75,28268
Burundi,Sorghum,2010,254000,1274,21.75,10701
Burundi,Soybeans,2010,490000,1274,21.75,7752
Burundi,Sweet potatoes,2010,19000,1274,21.75,77508
Burundi,Wheat,2010,22000,1274,21.75,7393
Burundi,Yams,2010,34000,1274,21.75,64079
Burundi,Cassava,2011,60000,1274,21.23,39948
Burundi,Maize,2011,37000,1274,21.23,11023
Burundi,Potatoes,2011,25000,1274,21.23,45493
Burundi,"Rice, paddy",2011,259000,1274,21.23,26876
Burundi,Sorghum,2011,254000,1274,21.23,8205
Burundi,Soybeans,2011,490000,1274,21.23,7764
Burundi,Sweet potatoes,2011,19000,1274,21.23,78801
Burundi,Wheat,2011,22000,1274,21.23,7129
Burundi,Yams,2011,34000,1274,21.23,68989
Burundi,Cassava,2012,60000,1274,21.44,42092
Burundi,Maize,2012,37000,1274,21.44,11763
Burundi,Potatoes,2012,25000,1274,21.44,31165
Burundi,"Rice, paddy",2012,259000,1274,21.44,21041
Burundi,Sorghum,2012,254000,1274,21.44,5890
Burundi,Soybeans,2012,490000,1274,21.44,7283
Burundi,Sweet potatoes,2012,19000,1274,21.44,65035
Burundi,Wheat,2012,22000,1274,21.44,4448
Burundi,Yams,2012,34000,1274,21.44,90258
Burundi,Cassava,2013,60000,1274,21.53,68749
Burundi,Maize,2013,37000,1274,21.53,13218
Burundi,Potatoes,2013,25000,1274,21.53,62252
Burundi,"Rice, paddy",2013,259000,1274,21.53,19130
Burundi,Sorghum,2013,254000,1274,21.53,6513
Burundi,Soybeans,2013,490000,1274,21.53,9554
Burundi,Sweet potatoes,2013,19000,1274,21.53,104528
Burundi,Wheat,2013,22000,1274,21.53,7276
Burundi,Yams,2013,34000,1274,21.53,79279
Cameroon,Cassava,1985,78000,1604,24.64,159535
Cameroon,Maize,1985,56000,1604,24.64,16645
Cameroon,Plantains and others,1985,200000,1604,24.64,30793
Cameroon,Potatoes,1985,500000,1604,24.64,13112
Cameroon,"Rice, paddy",1985,900000,1604,24.64,47375
Cameroon,Sorghum,1985,1300000,1604,24.64,7749
Cameroon,Soybeans,1985,400000,1604,24.64,5556
Cameroon,Sweet potatoes,1985,2000000,1604,24.64,55000
Cameroon,Wheat,1985,600000,1604,24.64,14246
Cameroon,Yams,1985,166000,1604,24.64,32806
Cameroon,Cassava,1986,78000,1604,24.6,148099
Cameroon,Maize,1986,56000,1604,24.6,19248
Cameroon,Plantains and others,1986,200000,1604,24.6,30468
Cameroon,Potatoes,1986,500000,1604,24.6,13939
Cameroon,"Rice, paddy",1986,900000,1604,24.6,45000
Cameroon,Sorghum,1986,1300000,1604,24.6,10593
Cameroon,Soybeans,1986,400000,1604,24.6,5714
Cameroon,Sweet potatoes,1986,2000000,1604,24.6,57500
Cameroon,Wheat,1986,600000,1604,24.6,13333
Cameroon,Yams,1986,166000,1604,24.6,40910
Cameroon,Cassava,1987,78000,1604,25.22,141532
Cameroon,Maize,1987,56000,1604,25.22,19131
Cameroon,Plantains and others,1987,200000,1604,25.22,47907
Cameroon,Potatoes,1987,500000,1604,25.22,14513
Cameroon,"Rice, paddy",1987,900000,1604,25.22,43400
Cameroon,Sorghum,1987,1300000,1604,25.22,7063
Cameroon,Soybeans,1987,400000,1604,25.22,5769
Cameroon,Sweet potatoes,1987,2000000,1604,25.22,75000
Cameroon,Wheat,1987,600000,1604,25.22,13333
Cameroon,Yams,1987,166000,1604,25.22,40777
Cameroon,Cassava,1989,78000,1604,24.65,157715
Cameroon,Maize,1989,56000,1604,24.65,18640
Cameroon,Plantains and others,1989,200000,1604,24.65,56816
Cameroon,Potatoes,1989,500000,1604,24.65,21108
Cameroon,"Rice, paddy",1989,900000,1604,24.65,54668
Cameroon,Sorghum,1989,1300000,1604,24.65,7041
Cameroon,Soybeans,1989,400000,1604,24.65,5814
Cameroon,Sweet potatoes,1989,2000000,1604,24.65,75000
Cameroon,Wheat,1989,600000,1604,24.65,13333
Cameroon,Yams,1989,166000,1604,24.65,34633
Cameroon,Cassava,1990,78000,1604,25.08,164386
Cameroon,Maize,1990,56000,1604,25.08,18543
Cameroon,Plantains and others,1990,200000,1604,25.08,51150
Cameroon,Potatoes,1990,500000,1604,25.08,16142
Cameroon,"Rice, paddy",1990,900000,1604,25.08,49999
Cameroon,Sorghum,1990,1300000,1604,25.08,8489
Cameroon,Soybeans,1990,400000,1604,25.08,6000
Cameroon,Sweet potatoes,1990,2000000,1604,25.08,78150
Cameroon,Wheat,1990,600000,1604,25.08,15000
Cameroon,Yams,1990,166000,1604,25.08,39310
Cameroon,Cassava,1991,78000,1604,24.99,162200
Cameroon,Maize,1991,56000,1604,24.99,19800
Cameroon,Plantains and others,1991,200000,1604,24.99,53222
Cameroon,Potatoes,1991,500000,1604,24.99,16875
Cameroon,"Rice, paddy",1991,900000,1604,24.99,36400
Cameroon,Sorghum,1991,1300000,1604,24.99,7692
Cameroon,Soybeans,1991,400000,1604,24.99,6034
Cameroon,Sweet potatoes,1991,2000000,1604,24.99,63103
Cameroon,Wheat,1991,600000,1604,24.99,12863
Cameroon,Yams,1991,166000,1604,24.99,50000
Cameroon,Cassava,1992,78000,1604,24.6,136333
Cameroon,Maize,1992,56000,1604,24.6,13974
Cameroon,Plantains and others,1992,200000,1604,24.6,54632
Cameroon,Potatoes,1992,500000,1604,24.6,20500
Cameroon,"Rice, paddy",1992,900000,1604,24.6,35000
Cameroon,Sorghum,1992,1300000,1604,24.6,7600
Cameroon,Soybeans,1992,400000,1604,24.6,6061
Cameroon,Sweet potatoes,1992,2000000,1604,24.6,62643
Cameroon,Wheat,1992,600000,1604,24.6,12884
Cameroon,Yams,1992,166000,1604,24.6,55238
Cameroon,Cassava,1993,78000,1604,24.9,131840
Cameroon,Maize,1993,56000,1604,24.9,11267
Cameroon,Plantains and others,1993,200000,1604,24.9,56000
Cameroon,Potatoes,1993,500000,1604,24.9,21111
Cameroon,"Rice, paddy",1993,900000,1604,24.9,29000
Cameroon,Sorghum,1993,1300000,1604,24.9,7647
Cameroon,Soybeans,1993,400000,1604,24.9,6000
Cameroon,Sweet potatoes,1993,2000000,1604,24.9,62183
Cameroon,Wheat,1993,600000,1604,24.9,12904
Cameroon,Yams,1993,166000,1604,24.9,60000
Cameroon,Cassava,1994,78000,1604,24.93,127037
Cameroon,Maize,1994,56000,1604,24.93,11644
Cameroon,Plantains and others,1994,200000,1604,24.93,55053
Cameroon,Potatoes,1994,500000,1604,24.93,19811
Cameroon,"Rice, paddy",1994,900000,1604,24.93,31423
Cameroon,Sorghum,1994,1300000,1604,24.93,7292
Cameroon,Soybeans,1994,400000,1604,24.93,6026
Cameroon,Sweet potatoes,1994,2000000,1604,24.93,61724
Cameroon,Wheat,1994,600000,1604,24.93,12937
Cameroon,Yams,1994,166000,1604,24.93,70588
Cameroon,Cassava,1995,78000,1604,25.21,118667
Cameroon,Maize,1995,56000,1604,25.21,15450
Cameroon,Plantains and others,1995,200000,1604,25.21,54365
Cameroon,Potatoes,1995,500000,1604,25.21,20588
Cameroon,"Rice, paddy",1995,900000,1604,25.21,31307
Cameroon,Sorghum,1995,1300000,1604,25.21,8679
Cameroon,Soybeans,1995,400000,1604,25.21,6203
Cameroon,Sweet potatoes,1995,2000000,1604,25.21,61264
Cameroon,Wheat,1995,600000,1604,25.21,13098
Cameroon,Yams,1995,166000,1604,25.21,71625
Cameroon,Cassava,1996,78000,1604,25,115500
Cameroon,Maize,1996,56000,1604,25,18750
Cameroon,Plantains and others,1996,200000,1604,25,55603
Cameroon,Potatoes,1996,500000,1604,25,29064
Cameroon,"Rice, paddy",1996,900000,1604,25,31391
Cameroon,Sorghum,1996,1300000,1604,25,8910
Cameroon,Soybeans,1996,400000,1604,25,6220
Cameroon,Sweet potatoes,1996,2000000,1604,25,60681
Cameroon,Wheat,1996,600000,1604,25,13333
Cameroon,Yams,1996,166000,1604,25,75000
Cameroon,Cassava,1997,78000,1604,24.98,106556
Cameroon,Maize,1997,56000,1604,24.98,20267
Cameroon,Plantains and others,1997,200000,1604,24.98,56426
Cameroon,Potatoes,1997,500000,1604,24.98,40329
Cameroon,"Rice, paddy",1997,900000,1604,24.98,33636
Cameroon,Sorghum,1997,1300000,1604,24.98,8889
Cameroon,Soybeans,1997,400000,1604,24.98,6235
Cameroon,Sweet potatoes,1997,2000000,1604,24.98,65306
Cameroon,Wheat,1997,600000,1604,24.98,13264
Cameroon,Yams,1997,166000,1604,24.98,78947
Cameroon,Cassava,1998,78000,1604,25.66,90041
Cameroon,Maize,1998,56000,1604,25.66,18911
Cameroon,Plantains and others,1998,200000,1604,25.66,67958
Cameroon,Potatoes,1998,500000,1604,25.66,53198
Cameroon,"Rice, paddy",1998,900000,1604,25.66,35467
Cameroon,Sorghum,1998,1300000,1604,25.66,9955
Cameroon,Soybeans,1998,400000,1604,25.66,6250
Cameroon,Sweet potatoes,1998,2000000,1604,25.66,74780
Cameroon,Wheat,1998,600000,1604,25.66,13279
Cameroon,Yams,1998,166000,1604,25.66,79360
Cameroon,Cassava,1999,78000,1604,24.97,136594
Cameroon,Maize,1999,56000,1604,24.97,25907
Cameroon,Plantains and others,1999,200000,1604,24.97,61102
Cameroon,Potatoes,1999,500000,1604,24.97,60031
Cameroon,"Rice, paddy",1999,900000,1604,24.97,33095
Cameroon,Sorghum,1999,1300000,1604,24.97,11239
Cameroon,Soybeans,1999,400000,1604,24.97,6373
Cameroon,Sweet potatoes,1999,2000000,1604,24.97,65895
Cameroon,Wheat,1999,600000,1604,24.97,13294
Cameroon,Yams,1999,166000,1604,24.97,93209
Cameroon,Cassava,2000,78000,1604,24.88,132992
Cameroon,Maize,2000,56000,1604,24.88,24615
Cameroon,Plantains and others,2000,200000,1604,24.88,61323
Cameroon,Potatoes,2000,500000,1604,24.88,59044
Cameroon,"Rice, paddy",2000,900000,1604,24.88,30103
Cameroon,Sorghum,2000,1300000,1604,24.88,12000
Cameroon,Soybeans,2000,400000,1604,24.88,6375
Cameroon,Sweet potatoes,2000,2000000,1604,24.88,64578
Cameroon,Wheat,2000,600000,1604,24.88,13309
Cameroon,Yams,2000,166000,1604,24.88,93662
Cameroon,Cassava,2001,78000,1604,25.01,81918
Cameroon,Maize,2001,56000,1604,25.01,24404
Cameroon,Plantains and others,2001,200000,1604,25.01,62064
Cameroon,Potatoes,2001,500000,1604,25.01,51674
Cameroon,"Rice, paddy",2001,900000,1604,25.01,30242
Cameroon,Sorghum,2001,1300000,1604,25.01,12024
Cameroon,Soybeans,2001,400000,1604,25.01,6193
Cameroon,Sweet potatoes,2001,2000000,1604,25.01,64856
Cameroon,Wheat,2001,600000,1604,25.01,13325
Cameroon,Yams,2001,166000,1604,25.01,94345
Cameroon,Cassava,2002,78000,1604,25.26,76626
Cameroon,Maize,2002,56000,1604,25.26,20679
Cameroon,Plantains and others,2002,200000,1604,25.26,53209
Cameroon,Potatoes,2002,500000,1604,25.26,39452
Cameroon,"Rice, paddy",2002,900000,1604,25.26,11137
Cameroon,Sorghum,2002,1300000,1604,25.26,14129
Cameroon,Soybeans,2002,400000,1604,25.26,5611
Cameroon,Sweet potatoes,2002,2000000,1604,25.26,45554
Cameroon,Wheat,2002,600000,1604,25.26,13340
Cameroon,Yams,2002,166000,1604,25.26,76643
Cameroon,Cassava,2004,78000,1604,25.42,66145
Cameroon,Maize,2004,56000,1604,25.42,19166
Cameroon,Plantains and others,2004,200000,1604,25.42,53312
Cameroon,Potatoes,2004,500000,1604,25.42,31159
Cameroon,"Rice, paddy",2004,900000,1604,25.42,12416
Cameroon,Sorghum,2004,1300000,1604,25.42,12654
Cameroon,Soybeans,2004,400000,1604,25.42,5866
Cameroon,Sweet potatoes,2004,2000000,1604,25.42,41558
Cameroon,Wheat,2004,600000,1604,25.42,13373
Cameroon,Yams,2004,166000,1604,25.42,76752
Cameroon,Cassava,2005,78000,1604,25.36,105771
Cameroon,Maize,2005,56000,1604,25.36,21334
Cameroon,Plantains and others,2005,200000,1604,25.36,79720
Cameroon,Potatoes,2005,500000,1604,25.36,25900
Cameroon,"Rice, paddy",2005,900000,1604,25.36,12971
Cameroon,Sorghum,2005,1300000,1604,25.36,13173
Cameroon,Soybeans,2005,400000,1604,25.36,6131
Cameroon,Sweet potatoes,2005,2000000,1604,25.36,67586
Cameroon,Wheat,2005,600000,1604,25.36,13390
Cameroon,Yams,2005,166000,1604,25.36,97814
Cameroon,Cassava,2006,78000,1604,25.39,107548
Cameroon,Maize,2006,56000,1604,25.39,22224
Cameroon,Plantains and others,2006,200000,1604,25.39,79860
Cameroon,Potatoes,2006,500000,1604,25.39,27330
Cameroon,"Rice, paddy",2006,900000,1604,25.39,12905
Cameroon,Sorghum,2006,1300000,1604,25.39,12561
Cameroon,Soybeans,2006,400000,1604,25.39,6226
Cameroon,Sweet potatoes,2006,2000000,1604,25.39,66603
